date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:38:35	426/426	---M--	200	added ('OK')	application/javascript	etag:%221fb5551b99737919cc9fc761c803b703%22	https://tlktokbrazil.vercel.app/assets/novus-icon.png.asset-DA0GStBD.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/novus-icon.png.asset-DA0GStBD.js	(from https://tlktokbrazil.vercel.app/ferramenta?catalog_sku=71982339-2023-0169%26utm_source=tiktok%26utm_medium=catalog%26utm_campaign=cat_c4354c89%26utm_content=fc0e3e23%26utm_term=user_13)
02:38:36	190/190	---M--	200	added ('OK')	application/javascript	etag:%22d437ab29c590890359448b0626e4dd8e%22	https://tlktokbrazil.vercel.app/assets/play-B8oVhuxN.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/play-B8oVhuxN.js	(from https://tlktokbrazil.vercel.app/ferramenta?catalog_sku=71982339-2023-0169%26utm_source=tiktok%26utm_medium=catalog%26utm_campaign=cat_c4354c89%26utm_content=fc0e3e23%26utm_term=user_13)
02:38:36	1929/1929	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c7c7a5b0d81728aa71a6013bde6d2f0f%22	https://tlktokbrazil.vercel.app/assets/video-modal-B-54-c1f.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/video-modal-B-54-c1f.js	(from https://tlktokbrazil.vercel.app/ferramenta?catalog_sku=71982339-2023-0169%26utm_source=tiktok%26utm_medium=catalog%26utm_campaign=cat_c4354c89%26utm_content=fc0e3e23%26utm_term=user_13)
02:38:36	425/425	---M--	200	added ('OK')	application/javascript	etag:%221b446ff725ff34ee5c543ee3cbd83d6e%22	https://tlktokbrazil.vercel.app/assets/header-1.webp.asset-Dsofyhh2.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/header-1.webp.asset-Dsofyhh2.js	(from https://tlktokbrazil.vercel.app/ferramenta?catalog_sku=71982339-2023-0169%26utm_source=tiktok%26utm_medium=catalog%26utm_campaign=cat_c4354c89%26utm_content=fc0e3e23%26utm_term=user_13)
02:38:37	12488/12488	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a5510bddb808a99ee408335130c3621a%22	https://tlktokbrazil.vercel.app/assets/josieldicas-NjVhusUN.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/josieldicas-NjVhusUN.js	(from https://tlktokbrazil.vercel.app/ferramenta?catalog_sku=71982339-2023-0169%26utm_source=tiktok%26utm_medium=catalog%26utm_campaign=cat_c4354c89%26utm_content=fc0e3e23%26utm_term=user_13)
02:38:37	989794/989794	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ec1d083d2cfb61a6dea5a2ba6e9d9b1e%22	https://tlktokbrazil.vercel.app/assets/index-BFaFSUfR.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/index-BFaFSUfR.js	(from https://tlktokbrazil.vercel.app/ferramenta?catalog_sku=71982339-2023-0169%26utm_source=tiktok%26utm_medium=catalog%26utm_campaign=cat_c4354c89%26utm_content=fc0e3e23%26utm_term=user_13)
02:38:38	118038/118038	---MCZ	200	added ('OK')	text/css	etag:W/%22ded6372374198cff0586c57cbd996388%22	https://tlktokbrazil.vercel.app/assets/styles-DfAX3eke.css	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/styles-DfAX3eke.css	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:38	3738/3738	---M--	200	added ('OK')	image/jpeg	etag:%22aaab50f2ba53e5333de81ac7aefebfa3%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/244a5af3-a694-42bd-99b7-bb4cfa1348a0/rav6.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/244a5af3-a694-42bd-99b7-bb4cfa1348a0/rav6.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:38	55158/55158	---M--	200	added ('OK')	image/jpeg	etag:%2244d2be75ec6ddb86f29050875284f3e2%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/891defa3-225b-4c04-b509-b4cdc149e355/avaliacao14-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/891defa3-225b-4c04-b509-b4cdc149e355/avaliacao14-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:39	7699/7699	---M--	200	added ('OK')	image/jpeg	etag:%22e8eb14f35bc121dc77dc68d898cf85c0%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/55148acf-0852-4e52-bc52-7143a6425994/rav7.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/55148acf-0852-4e52-bc52-7143a6425994/rav7.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:39	48016/48016	---M--	200	added ('OK')	image/jpeg	etag:%223b3112ef89ab7413ad7477c3b1a76423%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/868b8c26-ac45-45f4-8758-6f4fdf760ada/avaliacao16-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/868b8c26-ac45-45f4-8758-6f4fdf760ada/avaliacao16-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:40	4562/4562	---M--	200	added ('OK')	image/jpeg	etag:%22b74bd460a0246905bdf1acd0ea710071%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/430ddde6-b61a-4288-b158-c30325582a0a/rav8.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/430ddde6-b61a-4288-b158-c30325582a0a/rav8.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:40	11801/11801	---M--	200	added ('OK')	image/jpeg	etag:%226b8a8743700d19b02919cc9e6eb033ea%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/a85d1653-823d-45ff-b5c1-ccddb5ef23c2/rav9.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/a85d1653-823d-45ff-b5c1-ccddb5ef23c2/rav9.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:40	2556/2556	---M--	200	added ('OK')	image/jpeg	etag:%228cc292664231d2adeb1211ac7d0eb882%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/5a34f68b-03a0-4582-88eb-2347b699e585/rav10.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/5a34f68b-03a0-4582-88eb-2347b699e585/rav10.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:41	28209/28209	---M--	200	added ('OK')	image/jpeg	etag:%228dd8e33f5742f15b9f68a31bce8d1628%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/3e678289-f104-4276-8ebf-687b7c0e70cc/avaliacao13-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/3e678289-f104-4276-8ebf-687b7c0e70cc/avaliacao13-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:41	1418/1418	---M--	200	added ('OK')	image/jpeg	etag:%22247f2d6f71661b97f50e876f9abdd711%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/1ad8582c-54bd-4480-bf05-b225415278de/rav11.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/1ad8582c-54bd-4480-bf05-b225415278de/rav11.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:41	4059/4059	---M--	200	added ('OK')	image/jpeg	etag:%22cff06bf13dcdbf8ad0a3b6d2ff4e07e1%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/b08e5237-c9b9-4c26-a049-adef018a1e81/rav12.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/b08e5237-c9b9-4c26-a049-adef018a1e81/rav12.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:42	6079/6079	---M--	200	added ('OK')	image/jpeg	etag:%22b33b977a50b24702136d4c884a55490c%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/0dcca622-81d1-4e0b-aa23-e05ea6c44d4e/rav13.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/0dcca622-81d1-4e0b-aa23-e05ea6c44d4e/rav13.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:42	3549/3549	---M--	200	added ('OK')	image/jpeg	etag:%22cd562f0fa9233236492415c1782ab165%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/e6697e77-9006-4bce-95ac-adbf5f14f96e/rav14.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/e6697e77-9006-4bce-95ac-adbf5f14f96e/rav14.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:43	10877/10877	---M--	200	added ('OK')	image/jpeg	etag:%22767742f0cd2bf74921ce17681c4e557e%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/9fc895ad-c8d1-4f53-80da-5c09d1f5f2ad/avalicao12-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/9fc895ad-c8d1-4f53-80da-5c09d1f5f2ad/avalicao12-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:43	7861/7861	---M--	200	added ('OK')	image/jpeg	etag:%2219a06401f73e0287618ba72e66221629%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/14a41014-037d-4a5f-90f2-967137e1d718/rav15.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/14a41014-037d-4a5f-90f2-967137e1d718/rav15.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:43	7978/7978	---M--	200	added ('OK')	image/jpeg	etag:%22e8e63aae4669f11c696c858bddcc561c%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/ffc48559-1634-430c-9f78-7122342f88c2/rav16.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/ffc48559-1634-430c-9f78-7122342f88c2/rav16.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:43	24958/24958	---M--	200	added ('OK')	image/jpeg	etag:%229316fc55f15fff2fb3d6f6d28e50a0c0%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/09bb7226-60e3-475d-9b3a-8a981de99287/avaliacao17-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/09bb7226-60e3-475d-9b3a-8a981de99287/avaliacao17-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:44	6317/6317	---M--	200	added ('OK')	image/jpeg	etag:%221924ba8461b207e56177fd76bff2e069%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/dbbe4f10-6da6-4ec2-90a5-27cab52e7d23/rav17.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/dbbe4f10-6da6-4ec2-90a5-27cab52e7d23/rav17.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:44	33774/33774	---M--	200	added ('OK')	image/jpeg	etag:%226d87afcf0e85a41d7b4b49641eb8af9c%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/3eb279ec-3976-46eb-9af0-aff474405f9b/avaliacao8-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/3eb279ec-3976-46eb-9af0-aff474405f9b/avaliacao8-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:45	10437/10437	---M--	200	added ('OK')	image/jpeg	etag:%2283be1e1e52a7b22ed888c712eef61388%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/34efe0e8-79ea-4cc5-a853-d44b3a2eab39/rav18.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/34efe0e8-79ea-4cc5-a853-d44b3a2eab39/rav18.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:45	38600/38600	---M--	200	added ('OK')	image/jpeg	etag:%22c9940509501fbb11dcdf3a91f465de61%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/a1cd4d86-a271-4aa3-886a-6d204cdeb49b/avaliacao9-video1-poster.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/a1cd4d86-a271-4aa3-886a-6d204cdeb49b/avaliacao9-video1-poster.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:45	7617/7617	---M--	200	added ('OK')	image/jpeg	etag:%222999ca40ebb3113f273c6d21e4f40679%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/099b5b62-f9b2-4652-9c6b-ecddf070ee49/rav19.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/099b5b62-f9b2-4652-9c6b-ecddf070ee49/rav19.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:46	6641/6641	---M--	200	added ('OK')	image/jpeg	etag:%22a30d964bf221175667116233d08f1280%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/b3eb34bf-9d3f-4ae4-a093-65f8c17f7dcd/rav20.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/b3eb34bf-9d3f-4ae4-a093-65f8c17f7dcd/rav20.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:46	5699/5699	---M--	200	added ('OK')	image/jpeg	etag:%22a7cb3f11207659b7317d0abd00613a22%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/d11f7569-cea1-4fcc-ad62-46c92654caed/rav21.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/d11f7569-cea1-4fcc-ad62-46c92654caed/rav21.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:46	8387/8387	---M--	200	added ('OK')	image/jpeg	etag:%22ae0832908f38b787e231f3ffff05f876%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/81924b59-b2d3-434b-af47-bf37496ab093/rav22.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/81924b59-b2d3-434b-af47-bf37496ab093/rav22.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:47	9110/9110	---M--	200	added ('OK')	image/jpeg	etag:%227c6617175341fb73e10a7c7193888e96%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/3c5fec8a-184b-48be-a30a-c2833e17fe66/rav23.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/3c5fec8a-184b-48be-a30a-c2833e17fe66/rav23.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:47	1442/1442	---M--	200	added ('OK')	image/jpeg	etag:%227badebcd96f0d43f933a823a8eacbc37%22	https://tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/778b1be8-4a53-4807-84a0-95a873d6b840/semfoto.jpg	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/promotiktok.b-cdn.net/media/778b1be8-4a53-4807-84a0-95a873d6b840/semfoto.jpg	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:47	34336/34336	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d5ebecbe3b8709ab2af781ef3c521ead%22	https://tlktokbrazil.vercel.app/assets/reviews-CjGXQIvB.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/reviews-CjGXQIvB.js	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:48	3336/3336	---MCZ	200	added ('OK')	application/javascript	etag:W/%2240307d34825ae740e304c8f9d4a98611%22	https://tlktokbrazil.vercel.app/assets/lightbox-BB42yJo0.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/lightbox-BB42yJo0.js	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:48	336/336	---M--	200	added ('OK')	application/javascript	etag:%225335139e0c17aff7f8d5aa5bba3abe43%22	https://tlktokbrazil.vercel.app/assets/camera-CZLZ20u3.js	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/camera-CZLZ20u3.js	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:49	57925/57925	---MCZ	200	added ('OK')	text/html	etag:W/%22676107ae7b386b03a7f1e002bd450476%22	https://tlktokbrazil.vercel.app/ferramenta.html	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/ferramenta.html	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:49	22597/22597	---MCZ	200	added ('OK')	text/html	etag:W/%227d739f976385dc923d39fcb1c5993b20%22	https://tlktokbrazil.vercel.app/checkout.html	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/checkout-2.html	(from https://tlktokbrazil.vercel.app/avaliacoes)
02:38:50	91393/91393	---M--	200	added ('OK')	image/png	etag:%22a149856e665bf9215b4edb5eb303139e%22	https://tlktokbrazil.vercel.app/favicon.png	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/favicon.png	(from https://tlktokbrazil.vercel.app/checkout)
02:38:50	57925/57925	---MCZ	200	added ('OK')	text/html	etag:W/%22676107ae7b386b03a7f1e002bd450476%22	https://tlktokbrazil.vercel.app/ferramenta	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/ferramenta-2.html	(from https://tlktokbrazil.vercel.app/checkout)
02:38:50	15328/15328	---MCZ	200	added ('OK')	text/html	etag:W/%22ca2136f2a0eaae25b7f299a6ce08999f%22	https://tlktokbrazil.vercel.app/endereco	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/endereco.html	(from https://tlktokbrazil.vercel.app/checkout)
02:38:52	139046/139046	---M--	200	added ('OK')	image/webp	etag:%22a0d08a236e4995754f0838732e765541%22	https://tlktokbrazil.vercel.app/assets/header-1.webp	C:/Users/mendo/OneDrive/%c3%81rea%20de%20Trabalho/bike%20eletrica/bike%20eletrica/tlktokbrazil.vercel.app/assets/header-1.webp	(from https://tlktokbrazil.vercel.app/checkout)
